,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
0,232680.0,1017,8.0,9.0,138.0,35.4550676,136.5889911,386.0660162013078,20200305
1,232680.0,1023,6.0,3.0,24.0,35.4583808,136.5862804,443.22225768733654,20200305
2,232680.0,1028,5.0,1.0,40.0,35.4559192,136.5792163,696.6917366838493,20200305
3,232680.0,1030,2.0,4.0,88.0,35.4562117,136.5804438,115.9702841288954,20200305
4,232680.0,1038,8.0,2.0,20.0,35.4514621,136.5799802,530.3916634746043,20200305
5,232680.0,1046,8.0,1.0,20.0,35.4486268,136.588689,850.4772351133354,20200305
6,232680.0,1048,2.0,1.0,2.0,35.4480348,136.5892038,80.76152466719084,20200305
7,232680.0,1052,4.0,1.0,2.0,35.4436579,136.5864576,547.1944923210914,20200305
8,232680.0,1056,4.0,1.0,1.0,35.4372988,136.5876687,716.3626794078525,20200305
9,232680.0,1101,45.0,4.0,40.0,35.4391265,136.5835191,427.8295938627876,20200305
10,232680.0,1109,8.0,2.0,20.0,35.4417974,136.571739,1108.9849164914463,20200305
11,232680.0,1112,3.0,1.0,10.0,35.4422604,136.5717867,51.72221996590083,20200305
12,232680.0,1115,3.0,1.0,5.0,35.4421256,136.5730426,114.88439994287769,20200305
13,232680.0,1120,5.0,1.0,2.0,35.4432877,136.5687891,406.86990760838376,20200305
14,232680.0,1124,4.0,2.0,20.0,35.442744,136.5711601,223.38434859869827,20200305
15,232680.0,1126,2.0,4.0,80.0,35.4451418,136.570739,269.6400049469699,20200305
16,232680.0,1129,3.0,1.0,2.0,35.4456528,136.5667562,365.6460071855098,20200305
17,232680.0,1133,4.0,1.0,20.0,35.4463385,136.570555,352.8599564454273,20200305
18,232680.0,1136,3.0,1.0,30.0,35.4481383,136.5713787,213.8249301754165,20200305
19,232680.0,1140,4.0,1.0,1.0,35.4490381,136.5720306,116.30977666077918,20200305
20,232680.0,1146,6.0,1.0,1.0,35.4525557,136.5536299,1713.9500146678527,20200305
21,232680.0,1157,11.0,6.0,160.0,35.4473319,136.5652092,1200.3164366678957,20200305
22,232680.0,1206,49.0,10.0,100.0,35.4475977,136.5638716,124.85839398376042,20200305
23,232680.0,1209,3.0,1.0,7.0,35.4490452,136.5642785,165.30597885025927,20200305
24,232680.0,1227,18.0,1.0,10.0,35.4508911,136.5641299,205.92601640672038,20200305
25,232680.0,1243,16.0,6.0,46.0,35.4665726,136.5404996,2763.7343888750847,20200305
26,232680.0,1248,5.0,1.0,40.0,35.4641485,136.5454306,522.2010546722469,20200305
27,232680.0,1301,53.0,15.0,185.0,35.4637914,136.5522342,618.1453230407918,20200305
28,232680.0,1313,12.0,5.0,50.0,35.4630937,136.5530517,107.36013212780567,20200305
29,232680.0,1338,25.0,3.0,30.0,35.469359,136.5699656,1684.6529666252852,20200305
30,232680.0,1344,6.0,1.0,32.0,35.461716,136.5709558,855.5383691038545,20200305
31,232680.0,1351,7.0,10.0,125.0,35.4547888,136.5700897,775.1209774335642,20200305
0,312991.0,1000,59.0,54.0,498.0,35.3023832,136.6107797,907.9880595256751,20200305
1,312991.0,1017,17.0,1.0,270.0,35.3030105,136.617323,598.5396844763592,20200305
2,312991.0,1022,5.0,1.0,24.0,35.3030105,136.617323,0.0,20200305
3,312991.0,1036,14.0,8.0,151.0,35.3035312,136.61781799999997,73.36297957312993,20200305
0,314565.0,1006,5.0,1.0,5.0,35.4324298,136.6282921,458.6201196230772,20200305
1,314565.0,1009,3.0,4.0,100.0,35.4330545,136.6273407,110.8274861270489,20200305
2,314565.0,1012,3.0,1.0,5.0,35.4351587,136.625997,264.04776290544885,20200305
3,314565.0,1017,5.0,1.0,9.0,35.4426002,136.6273148,836.9616584335682,20200305
4,314565.0,1022,5.0,10.0,296.0,35.4487845,136.6276015,688.9239219369066,20200305
5,314565.0,1032,10.0,1.0,10.0,35.4473372,136.6235294,402.8961284934789,20200305
6,314565.0,1038,6.0,11.0,229.0,35.4378054,136.6202172,1102.775560779516,20200305
7,314565.0,1042,4.0,1.0,130.0,35.4302242,136.6205172,844.3738752344241,20200305
8,314565.0,1050,8.0,1.0,15.0,35.4382311,136.6140024,1069.40196354715,20200305
9,314565.0,1052,2.0,2.0,32.0,35.4395933,136.6155546,206.91293552316358,20200305
10,314565.0,1056,4.0,1.0,16.0,35.4421101,136.6161771,285.80058525665913,20200305
11,314565.0,1104,48.0,1.0,1.0,35.4614659,136.6038023,2429.3797037839004,20200305
12,314565.0,1109,5.0,1.0,22.0,35.4657416,136.6155223,1164.3563933526814,20200305
0,315540.0,1002,67.0,29.0,475.0,35.3157276,136.6465111,797.5244857751799,20200305
1,315540.0,1019,17.0,17.0,790.0,35.3157006,136.6465658,5.806881334691783,20200305
2,315540.0,1038,19.0,1.0,11.0,35.3128649,136.6442553,379.07107055558845,20200305
0,315556.0,944,13.0,1.0,10.0,35.3599531,136.6261666,1695.5551252349921,20200305
1,315556.0,956,12.0,4.0,385.0,35.3582106,136.6406939,1333.058399621939,20200305
2,315556.0,1002,46.0,2.0,28.0,35.3585455,136.6429418,207.45608448838905,20200305
3,315556.0,1004,2.0,2.0,40.0,35.3618274,136.6438336,374.2027200943456,20200305
4,315556.0,1013,9.0,1.0,40.0,35.3586104,136.6417558,404.75689191271624,20200305
5,315556.0,1014,1.0,1.0,10.0,35.3585718,136.6416462,10.838082102699563,20200305
6,315556.0,1019,5.0,9.0,270.0,35.3587639,136.642511,81.37197007387277,20200305
7,315556.0,1022,3.0,1.0,20.0,35.3587639,136.642511,0.0,20200305
0,316523.0,928,3.0,2.0,17.0,35.3467755,136.6335807,249.97561375561273,20200305
1,316523.0,936,8.0,2.0,15.0,35.3461584,136.6293304,391.9927281941213,20200305
2,316523.0,939,3.0,1.0,2.0,35.3470195,136.6279323,159.0728042979387,20200305
3,316523.0,950,11.0,1.0,5.0,35.3475787,136.6315372,333.18767344278376,20200305
4,316523.0,955,5.0,1.0,30.0,35.3522306,136.6314615,517.8927516096525,20200305
5,316523.0,959,4.0,4.0,32.0,35.3505915,136.630785,192.5246340913518,20200305
6,316523.0,1003,44.0,8.0,94.0,35.3504675,136.6301932,55.477463152446184,20200305
7,316523.0,1006,3.0,2.0,30.0,35.3504932,136.6296968,45.161486818776666,20200305
8,316523.0,1010,4.0,21.0,119.0,35.3508557,136.6304894,82.50589455517752,20200305
9,316523.0,1016,6.0,1.0,20.0,35.3522686,136.629669,174.0299508747178,20200305
10,316523.0,1020,4.0,1.0,10.0,35.3542506,136.628894,231.58363573714678,20200305
11,316523.0,1023,3.0,1.0,5.0,35.3546291,136.6272886,151.7235050181959,20200305
12,316523.0,1026,3.0,4.0,33.0,35.354198,136.6266906,72.46207324824825,20200305
13,316523.0,1034,8.0,4.0,20.0,35.3549046,136.6301277,321.8176709352911,20200305
14,316523.0,1037,3.0,1.0,10.0,35.3565739,136.6303437,186.8574867598681,20200305
15,316523.0,1041,4.0,1.0,10.0,35.3594243,136.6299186,319.6435146374221,20200305
16,316523.0,1043,2.0,1.0,10.0,35.3585712,136.6302627,99.97279067954975,20200305
17,316523.0,1048,5.0,1.0,1.0,35.359291,136.6291653,127.85253101464153,20200305
18,316523.0,1051,3.0,1.0,10.0,35.3589974,136.6285446,65.14285145364094,20200305
19,316523.0,1053,2.0,2.0,40.0,35.3590833,136.6275845,87.68631201838153,20200305
20,316523.0,1059,6.0,2.0,7.0,35.3591802,136.6263498,112.6107569669374,20200305
21,316523.0,1103,44.0,3.0,15.0,35.35852643333333,136.62476086666666,161.57147172599994,20200305
22,316523.0,1107,4.0,2.0,30.0,35.35709305,136.62524965,165.61903617382683,20200305
23,316523.0,1115,8.0,1.0,30.0,35.3547471,136.6239565,286.32676173155505,20200305
24,316523.0,1118,3.0,1.0,10.0,35.3547948,136.6255274,142.7216089533981,20200305
25,316523.0,1123,5.0,3.0,90.0,35.3554103,136.6267865,133.27509647497246,20200305
0,316632.0,831,6.0,9.0,69.0,35.3605523,136.6530049,777.139425381511,20200305
1,316632.0,836,5.0,1.0,5.0,35.358391,136.6531696,241.05900789552726,20200305
2,316632.0,841,5.0,6.0,167.0,35.355834,136.6505171,372.8457063367393,20200305
3,316632.0,851,10.0,2.0,50.0,35.3545408,136.6492821,182.47238952037162,20200305
4,316632.0,854,3.0,1.0,2.0,35.3530684,136.6478411,209.71910279842007,20200305
5,316632.0,857,3.0,2.0,20.0,35.3498772,136.646677,370.6326202263577,20200305
6,316632.0,902,45.0,8.0,194.0,35.3485058,136.6486522,235.51987618284744,20200305
7,316632.0,918,16.0,33.0,552.0,35.3476894,136.648336,95.30834040548412,20200305
8,316632.0,924,6.0,2.0,20.0,35.3506099,136.6441903,497.3779592730773,20200305
9,316632.0,927,3.0,1.0,10.0,35.3525469,136.6438801,217.45742887014288,20200305
10,316632.0,929,2.0,1.0,10.0,35.3520196,136.6449548,113.87060330228368,20200305
11,316632.0,936,7.0,1.0,10.0,35.3488715,136.6480146,447.2059270010879,20200305
0,331218.0,825,5.0,20.0,254.0,35.36918552352942,136.61623402352942,216.68245059146412,20200305
0,340398.0,927,7.0,1.0,5.0,35.3658094,136.6076788,727.9771440505828,20200305
1,340398.0,933,6.0,3.0,60.0,35.3635718,136.5996081,773.8379371093347,20200305
2,340398.0,937,4.0,1.0,10.0,35.362499,136.5986263,149.0166051054172,20200305
3,340398.0,945,8.0,3.0,60.0,35.3648957,136.5987939,267.2329120504852,20200305
4,340398.0,953,8.0,5.0,39.0,35.3685258,136.598584,404.5498609747224,20200305
5,340398.0,1003,50.0,3.0,33.0,35.3674253,136.6034107,454.9512034662422,20200305
6,340398.0,1007,4.0,1.0,10.0,35.3670406,136.6047238,126.65803530507486,20200305
7,340398.0,1022,15.0,9.0,390.0,35.3702853,136.6048926,361.5232113634149,20200305
8,340398.0,1026,4.0,1.0,10.0,35.3721881,136.6029479,275.73172491320486,20200305
9,340398.0,1049,23.0,20.0,300.0,35.369499250000004,136.6104498,743.846367931637,20200305
0,413808.0,910,5.0,1.0,2.0,35.3478923,136.5737099,0.0,20200305
1,413808.0,934,24.0,12.0,280.0,35.3587663,136.5746575,1213.5417154125043,20200305
2,413808.0,950,16.0,20.0,364.0,35.36853186,136.57383525999998,1089.6567721577176,20200305
0,414273.0,947,4.0,4.0,80.0,35.3261141,136.6176853,219.48789767718236,20200305
1,414273.0,953,6.0,2.0,60.0,35.3270337,136.6196798,208.06958910885658,20200305
2,414273.0,956,3.0,3.0,90.0,35.3284475,136.6195607,157.75476353304006,20200305
3,414273.0,959,3.0,4.0,40.0,35.3294508,136.619819,114.12388759830984,20200305
4,414273.0,1002,43.0,31.0,352.0,35.3290861,136.61929164999998,62.78534970179134,20200305
5,414273.0,1013,11.0,4.0,169.0,35.3256857,136.6209924,408.83344281970886,20200305
6,414273.0,1023,10.0,1.0,10.0,35.3279441,136.6195995,281.43855537700415,20200305
7,414273.0,1032,9.0,6.0,114.0,35.316651625,136.6199781,1257.5428029374193,20200305
8,414273.0,1045,13.0,3.0,46.0,35.3169799,136.618472,141.60047716343792,20200305
9,414273.0,1051,6.0,6.0,24.0,35.32173526,136.61860706,529.5063867675854,20200305
10,414273.0,1056,5.0,8.0,240.0,35.3236692,136.6188766,216.67269553455336,20200305
11,414273.0,1100,44.0,2.0,30.0,35.3235237,136.6188834,16.20843277930696,20200305
12,414273.0,1105,5.0,4.0,40.0,35.3212175,136.6174566,287.5791587460031,20200305
13,414273.0,1110,5.0,3.0,33.0,35.320638,136.6133858,375.3300677252256,20200305
14,414273.0,1121,11.0,3.0,30.0,35.3176884,136.6173156,484.9975555190632,20200305
15,414273.0,1126,5.0,1.0,1.0,35.3184021,136.6145615,262.4728376163254,20200305
16,414273.0,1135,9.0,1.0,10.0,35.3176541,136.6134678,129.6239160781342,20200305
17,414273.0,1137,2.0,1.0,25.0,35.3180673,136.6141779,79.22096179088135,20200305
18,414273.0,1140,3.0,15.0,150.0,35.3180673,136.6141779,0.0,20200305
0,512527.0,1001,51.0,2.0,504.0,35.0939241,136.6640025,767.8514880593581,20200305
1,512527.0,1009,8.0,1.0,170.0,35.0933107,136.6679912,369.66460733361527,20200305
2,512527.0,1021,12.0,1.0,632.0,35.0933107,136.6679912,0.0,20200305
0,512848.0,921,4.0,1.0,20.0,35.3980625,136.6295278,537.5548193586895,20200305
1,512848.0,927,6.0,2.0,8.0,35.3969053,136.6330393,343.69622318989104,20200305
2,512848.0,930,3.0,1.0,16.0,35.3997016,136.6358449,402.1319930394696,20200305
3,512848.0,943,13.0,1.0,150.0,35.3991561,136.6295435,575.0061151499962,20200305
4,512848.0,948,5.0,1.0,20.0,35.4131214,136.6225765,1678.2153700667832,20200305
5,512848.0,953,5.0,1.0,4.0,35.418755,136.6183433,735.3777269057374,20200305
6,512848.0,956,3.0,2.0,40.0,35.4158286,136.6184665,325.9570492336163,20200305
7,512848.0,1014,58.0,4.0,48.0,35.36536,136.6016918,5820.730481447274,20200305
8,512848.0,1020,6.0,3.0,30.0,35.4121349,136.6083777,5242.191387350875,20200305
9,512848.0,1022,2.0,1.0,1.0,35.4118852,136.6087377,42.88843199662704,20200305
10,512848.0,1029,7.0,4.0,28.0,35.4137225,136.6075662,230.4947481454298,20200305
11,512848.0,1033,4.0,1.0,5.0,35.4172726,136.6084662,403.5418999194467,20200305
12,512848.0,1048,15.0,1.0,12.0,35.4231994,136.6159678,947.8415605533362,20200305
13,512848.0,1056,8.0,5.0,75.0,35.4262085,136.6065537,917.3170406053157,20200305
14,512848.0,1103,47.0,2.0,80.0,35.4323423,136.6010604,845.2889050145675,20200305
15,512848.0,1106,3.0,1.0,10.0,35.4292825,136.6090409,800.004683813149,20200305
16,512848.0,1121,15.0,6.0,70.0,35.4417969,136.6028461,1502.1356333748627,20200305
17,512848.0,1129,8.0,6.0,35.0,35.4302941,136.6059789,1311.632802200478,20200305
0,513108.0,838,10.0,20.0,389.0,35.413228200000006,136.60802565,10.986666467458218,20200305
0,513328.0,935,16.0,28.0,204.0,35.1010016,136.6200704,4346.94021097822,20200305
1,513328.0,953,18.0,31.0,692.0,35.1003469,136.6178592,214.16761707051896,20200305
0,521028.0,914,4.0,2.0,12.0,35.3486025,136.6100547,188.88058732397903,20200305
1,521028.0,928,14.0,24.0,489.0,35.350571,136.6068501,364.2528644893536,20200305
2,521028.0,941,13.0,23.0,253.0,35.352063900000005,136.60652899999997,168.7266849981873,20200305
3,521028.0,945,4.0,1.0,2.0,35.3507454,136.6052127,189.27772586554883,20200305
4,521028.0,948,3.0,1.0,1.0,35.3514784,136.6048203,89.03622068832244,20200305
5,521028.0,950,2.0,2.0,40.0,35.3514059,136.6051842,34.0116332607852,20200305
6,521028.0,953,3.0,1.0,20.0,35.3537454,136.6056115,263.3057447672542,20200305
7,521028.0,955,2.0,2.0,17.0,35.35346,136.60651325,87.81971663851286,20200305
8,521028.0,958,3.0,2.0,5.0,35.3536147,136.6071147,57.25791925079484,20200305
9,521028.0,1000,42.0,1.0,2.0,35.354348,136.607369,84.83296288637953,20200305
10,521028.0,1001,1.0,1.0,20.0,35.354348,136.607369,0.0,20200305
11,521028.0,1005,4.0,1.0,1.0,35.3550777,136.6069943,88.06581832951044,20200305
12,521028.0,1011,6.0,4.0,80.0,35.3590832,136.6053079,471.44366741400785,20200305
13,521028.0,1032,21.0,1.0,10.0,35.3495698,136.607119,1071.716190116308,20200305
0,521619.0,927,3.0,4.0,280.0,35.3591578,136.6025996,343.72326597657076,20200305
1,521619.0,937,10.0,12.0,88.0,35.360167100000005,136.60170859999997,138.44381145037948,20200305
2,521619.0,942,5.0,4.0,40.0,35.3592047,136.6003305,164.71296097217368,20200305
3,521619.0,958,16.0,12.0,145.0,35.36118783333334,136.6002366666667,220.92569478912745,20200305
4,521619.0,1010,52.0,1.0,80.0,35.3642276,136.5941179,650.4251310306901,20200305
5,521619.0,1021,11.0,11.0,117.0,35.352051599999996,136.5936947,1355.970552912341,20200305
6,521619.0,1032,11.0,3.0,20.0,35.3356459,136.5832328,2058.5721451973427,20200305
7,521619.0,1034,2.0,1.0,12.0,35.3363029,136.5840819,106.27636754760114,20200305
8,521619.0,1037,3.0,5.0,72.0,35.3381427,136.5841369,204.86649864681073,20200305
9,521619.0,1045,8.0,20.0,47.0,35.3381427,136.5841369,0.0,20200305
10,521619.0,1049,4.0,2.0,6.0,35.3369663,136.5831547,158.4455722396432,20200305
0,521734.0,1005,67.0,8.0,71.0,35.3737343,136.5769915,2530.334515661194,20200305
0,531491.0,929,3.0,3.0,19.0,35.3578973,136.6209176,121.2966397213471,20200305
1,531491.0,932,3.0,1.0,2.0,35.3579458,136.6168726,367.2728759203275,20200305
2,531491.0,934,2.0,1.0,2.0,35.3585866,136.617044,73.01104066451117,20200305
3,531491.0,936,2.0,2.0,40.0,35.3589643,136.6191093,192.15663114167336,20200305
4,531491.0,945,9.0,2.0,12.0,35.359447599999996,136.6173096,172.01661281744376,20200305
5,531491.0,949,4.0,1.0,26.0,35.3593279,136.6162285,99.0483541923888,20200305
6,531491.0,951,2.0,1.0,20.0,35.3601314,136.6162487,89.46398059001285,20200305
7,531491.0,958,7.0,1.0,10.0,35.3603179,136.6165472,34.13755213979732,20200305
8,531491.0,1000,42.0,2.0,20.0,35.36041535,136.61656299999999,10.941766418511957,20200305
9,531491.0,1001,1.0,1.0,10.0,35.360453,136.6164818,8.480037410376074,20200305
10,531491.0,1004,3.0,6.0,81.0,35.3596965,136.6174202,119.78973248382839,20200305
11,531491.0,1018,14.0,3.0,7.0,35.3597169,136.6189491,138.8196406626216,20200305
12,531491.0,1020,2.0,1.0,30.0,35.363488,136.6187919,420.03944041944817,20200305
13,531491.0,1022,2.0,1.0,10.0,35.3609156,136.6187128,286.4483045120567,20200305
14,531491.0,1024,2.0,2.0,22.0,35.3619662,136.6189658,119.18628077191144,20200305
0,533201.0,939,5.0,1.0,20.0,35.3807948,136.5702153,139.73637011980213,20200305
1,533201.0,947,8.0,15.0,214.0,35.3807399,136.5696278,53.6713572205443,20200305
2,533201.0,953,6.0,2.0,115.0,35.3826465,136.5722713,320.3285640842756,20200305
3,533201.0,958,5.0,2.0,154.0,35.3842281,136.5720869,176.8565459441405,20200305
4,533201.0,1007,49.0,6.0,95.0,35.3898771,136.571187,634.1249595116468,20200305
5,533201.0,1015,8.0,3.0,48.0,35.3860972,136.5631098,845.2145365719845,20200305
6,533201.0,1024,9.0,1.0,20.0,35.3845607,136.5689163,554.0384350082957,20200305
7,533201.0,1029,5.0,1.0,40.0,35.3853054,136.5678456,127.72996335404844,20200305
8,533201.0,1050,21.0,1.0,10.0,35.3830177,136.5685735,263.0946451562828,20200305
9,533201.0,1058,8.0,1.0,13.0,35.3826337,136.5569157,1058.9126881056725,20200305
10,533201.0,1105,47.0,2.0,420.0,35.3782861,136.5444391,1231.483063676157,20200305
11,533201.0,1108,3.0,1.0,20.0,35.3797975,136.5483434,392.27956187728654,20200305
0,550730.0,923,9.0,1.0,20.0,35.4602654,136.63855,2043.9873045927638,20200305
1,550730.0,927,4.0,2.0,16.0,35.4652535,136.6341564,683.3892726811617,20200305
2,550730.0,932,5.0,3.0,30.0,35.4631275,136.6396763,553.6109972454565,20200305
3,550730.0,937,5.0,1.0,16.0,35.4672049,136.6297629,1006.9160705839026,20200305
4,550730.0,947,10.0,4.0,76.0,35.4716144,136.6188964,1100.6867798489186,20200305
5,550730.0,954,7.0,2.0,72.0,35.4697281,136.6233152,452.3046886333224,20200305
6,550730.0,1001,47.0,1.0,24.0,35.4681291,136.6232716,178.04377884580074,20200305
7,550730.0,1006,5.0,2.0,40.0,35.4680218,136.619001,387.3693056039135,20200305
8,550730.0,1009,3.0,25.0,192.0,35.4673781,136.6201639,127.47795568356982,20200305
9,550730.0,1024,15.0,5.0,146.0,36.163443150000006,137.55101985000002,114299.87783713726,20200305
10,550730.0,1025,1.0,1.0,5.0,35.4670318,136.6218737,114212.76141085144,20200305
11,550730.0,1029,4.0,1.0,1.0,35.4676183,136.622728,101.3003976348791,20200305
0,611582.0,922,7.0,1.0,5.0,35.4359071,136.6044767,74.43423743099578,20200305
1,611582.0,926,4.0,47.0,529.0,35.4381271,136.60438555,247.2675002299139,20200305
2,611582.0,933,7.0,1.0,2.0,35.4370955,136.603724,129.56721447611625,20200305
3,611582.0,952,19.0,1.0,696.0,35.4351215,136.6064769,332.61148182793227,20200305
4,611582.0,955,3.0,3.0,45.0,35.4349336,136.6066963,28.87076797190843,20200305
5,611582.0,956,1.0,1.0,5.0,35.4348088,136.606832,18.560638552755503,20200305
6,611582.0,1016,60.0,3.0,902.0,35.43944153333333,136.60244386666668,651.4289724050436,20200305
0,611955.0,940,7.0,10.0,115.0,35.3471528,136.6237728,340.42866103091114,20200305
1,611955.0,945,5.0,7.0,45.0,35.34666328571429,136.62648505714284,252.22785531026582,20200305
2,611955.0,952,7.0,2.0,5.0,35.34733675,136.62433355000002,209.2465283336912,20200305
3,611955.0,958,6.0,5.0,22.0,35.3471731,136.6243122,18.320125031838693,20200305
4,611955.0,1011,53.0,19.0,158.0,35.34734617333333,136.62403123333337,31.96933178112371,20200305
5,611955.0,1023,12.0,10.0,110.0,35.347451899999996,136.62354655,45.555395975797055,20200305
6,611955.0,1035,12.0,7.0,115.0,35.3542703,136.6226194666667,763.6739685886245,20200305
7,611955.0,1042,7.0,1.0,13.0,35.3467155,136.6215726,846.3508189316275,20200305
8,611955.0,1045,3.0,1.0,28.0,35.3469405,136.6224321,81.96293821560212,20200305
9,611955.0,1057,12.0,2.0,60.0,35.3511946,136.6228247,474.9039881992611,20200305
10,611955.0,1112,55.0,5.0,54.0,35.3531551,136.6235463,227.86385145655348,20200305
11,611955.0,1120,8.0,2.0,32.0,35.3530208,136.6217497,163.80129483640968,20200305
12,611955.0,1125,5.0,1.0,10.0,35.3540553,136.6164032,498.8919679098855,20200305
0,612001.0,927,12.0,60.0,717.0,35.3617473,136.6255857,66.94953848780557,20200305
1,612001.0,938,11.0,24.0,247.0,35.3623976,136.6236304,191.70044028631182,20200305
2,612001.0,946,8.0,3.0,27.0,35.364981,136.6226646,300.65078865493285,20200305
3,612001.0,948,2.0,1.0,2.0,35.3650281,136.6226709,5.274597377107998,20200305
4,612001.0,955,7.0,2.0,20.0,35.3657031,136.6211686,155.7071114612218,20200305
5,612001.0,1001,46.0,1.0,59.0,35.3642684,136.6236334,274.9041499126001,20200305
6,612001.0,1007,6.0,3.0,32.0,35.3642684,136.6236334,0.0,20200305
7,612001.0,1015,8.0,2.0,20.0,35.3597473,136.6242621,506.5124745372255,20200305
8,612001.0,1040,25.0,1.0,14.0,35.3666443,136.6266026,796.6281142968605,20200305
0,612167.0,847,2.0,51.0,1062.0,35.3381906,136.5516987,0.0,20200305
0,612303.0,958,7.0,1.0,10.0,35.3416421,136.6451735,632.1954721634178,20200305
1,612303.0,1004,46.0,1.0,4.0,35.3367997,136.6363543,965.3730808011902,20200305
2,612303.0,1014,10.0,21.0,360.0,35.3325428,136.6222155,1368.6429277625273,20200305
3,612303.0,1017,3.0,3.0,55.0,35.3323568,136.6223506,24.06769048819415,20200305
4,612303.0,1021,4.0,1.0,47.0,35.3318816,136.6221443,56.11877316506533,20200305
5,612303.0,1024,3.0,1.0,8.0,35.3304365,136.6208595,198.728630605182,20200305
6,612303.0,1027,3.0,2.0,8.0,35.3309324,136.6211379,60.717927627496415,20200305
7,612303.0,1030,3.0,1.0,4.0,35.3316483,136.6213221,81.43039465062152,20200305
8,612303.0,1035,5.0,1.0,5.0,35.3322422,136.6216088,71.05499431313342,20200305
9,612303.0,1039,4.0,12.0,164.0,35.3345615,136.6211958,260.8933561649038,20200305
10,612303.0,1043,4.0,12.0,124.0,35.3343998,136.6216214,42.63632291337905,20200305
11,612303.0,1047,4.0,2.0,32.0,35.3359579,136.6205843,197.3677059891371,20200305
12,612303.0,1052,5.0,1.0,10.0,35.33595,136.6201948,35.38205369621353,20200305
13,612303.0,1057,5.0,2.0,40.0,35.3354869,136.6205047,58.73343130682811,20200305
14,612303.0,1102,45.0,2.0,60.0,35.3355341,136.6195099,90.49252609780382,20200305
15,612303.0,1113,11.0,1.0,5.0,35.3339557,136.6202117,186.90821396160882,20200305
16,612303.0,1126,13.0,1.0,5.0,35.3338422,136.6228085,236.16390283224302,20200305
17,612303.0,1129,3.0,7.0,32.0,35.3363812,136.6295248,672.2301982883401,20200305
18,612303.0,1133,4.0,1.0,2.0,35.3352206,136.6231236,595.4888412215852,20200305
19,612303.0,1140,7.0,2.0,40.0,35.3371859,136.6232276,218.97995725669583,20200305
20,612303.0,1145,5.0,2.0,20.0,35.3408588,136.6209586,457.848140878673,20200305
21,612303.0,1149,4.0,1.0,18.0,35.3412406,136.6202277,78.81233710138432,20200305
22,612303.0,1152,3.0,1.0,30.0,35.3382283,136.6196553,339.33229080793296,20200305
23,612303.0,1156,4.0,1.0,3.0,35.3378132,136.6185241,112.63826687320325,20200305
24,612303.0,1205,49.0,4.0,40.0,35.3361736,136.6207922,275.2014563806662,20200305
25,612303.0,1214,9.0,1.0,20.0,35.3417572,136.621248,622.9400950849027,20200305
26,612303.0,1219,5.0,2.0,22.0,35.3426319,136.6226264,158.57943118809663,20200305
27,612303.0,1235,16.0,2.0,43.0,35.3366982,136.6221977,661.6826262497018,20200305
0,612689.0,843,5.0,3.0,56.0,35.3039964,136.6099753,403.04920531498396,20200305
1,612689.0,850,7.0,5.0,27.0,35.3051153,136.6103101,128.215233558723,20200305
0,612752.0,959,7.0,5.0,58.0,35.3142369,136.615817,1510.6776576108123,20200305
1,612752.0,1004,45.0,2.0,72.0,35.3160162,136.6124661,363.15105102353243,20200305
2,612752.0,1009,5.0,1.0,2.0,35.3160406,136.6019006,959.7107032328383,20200305
3,612752.0,1017,8.0,2.0,11.0,35.3115845,136.6050987,574.8557186863422,20200305
4,612752.0,1024,7.0,1.0,15.0,35.3084474,136.6136117,848.5224300904516,20200305
5,612752.0,1029,5.0,2.0,60.0,35.3110409,136.6141946,293.52279974346936,20200305
6,612752.0,1039,10.0,14.0,158.0,35.3115037,136.6156969,145.86871189791083,20200305
7,612752.0,1043,4.0,1.0,2.0,35.3122064,136.6167181,121.34365817398562,20200305
8,612752.0,1048,5.0,5.0,17.0,35.3134867,136.6157634,166.83355907429853,20200305
9,612752.0,1053,5.0,1.0,1.0,35.3098311,136.6159714,407.37792652093714,20200305
10,612752.0,1059,6.0,10.0,150.0,35.3070615,136.6117913,489.1327972407666,20200305
11,612752.0,1120,61.0,8.0,155.0,35.307194,136.6143232,230.4804240319057,20200305
12,612752.0,1124,4.0,8.0,75.0,35.3083356,136.6157888,184.05476991614535,20200305
13,612752.0,1142,18.0,2.0,21.0,35.3075464,136.617127,149.98854810969786,20200305
14,612752.0,1150,8.0,7.0,13.0,35.3042254,136.6166582,372.13702440228127,20200305
15,612752.0,1153,3.0,1.0,24.0,35.3047619,136.6171993,77.35164046546129,20200305
16,612752.0,1157,4.0,6.0,27.0,35.3011937,136.6165328,401.79885880339765,20200305
17,612752.0,1205,48.0,4.0,69.0,35.3071567,136.6050902,1233.389609217302,20200305
18,612752.0,1220,15.0,15.0,105.0,35.3024214,136.6130183,892.5327933713377,20200305
19,612752.0,1225,5.0,1.0,10.0,35.3018476,136.6148655,179.56259999774232,20200305
20,612752.0,1228,3.0,1.0,10.0,35.302216,136.6149875,42.48138387588275,20200305
21,612752.0,1232,4.0,2.0,4.0,35.3032351,136.6150944,113.86060777065958,20200305
22,612752.0,1243,11.0,1.0,10.0,35.3065016,136.615252,363.90687306331773,20200305
23,612752.0,1244,1.0,1.0,40.0,35.3079971,136.6151881,166.57946069597853,20200305
24,612752.0,1248,4.0,1.0,30.0,35.3065489,136.6152107,161.2259908015681,20200305
