,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
1,56548.0,1010,63.0,4.0,342.0,35.458391,136.5863489,7895.704922599258,20200401
2,56548.0,1019,9.0,8.0,109.0,35.4567878,136.5881109,239.5344054054568,20200401
0,113370.0,952,4.0,1.0,20.0,35.1935775,136.6197689,312.06062035822924,20200401
1,113370.0,1006,54.0,2.0,16.0,35.1845701,136.6276242,1231.3105766632505,20200401
2,113370.0,1013,7.0,2.0,80.0,35.1688125,136.6290969,1759.238877971803,20200401
3,113370.0,1029,16.0,13.0,415.0,35.1676966,136.629336,126.11249514008807,20200401
4,113370.0,1037,8.0,1.0,1.0,35.1629111,136.6311454,557.5869098080475,20200401
5,113370.0,1039,2.0,1.0,11.0,35.1619421,136.6307799,112.88067312161043,20200401
6,113370.0,1049,10.0,3.0,47.0,35.1650684,136.6321105,368.4829760850148,20200401
7,113370.0,1101,52.0,5.0,160.0,35.1843327,136.6176501,2515.97760499921,20200401
8,113370.0,1124,23.0,3.0,60.0,35.1554124,136.6341009,3550.4175210870753,20200401
9,113370.0,1134,10.0,1.0,10.0,35.1630683,136.6430029,1175.8849787794447,20200401
0,113388.0,929,4.0,1.0,4.0,35.428752,136.6208242,620.983252018235,20200401
1,113388.0,939,10.0,3.0,36.0,35.445453,136.6149347,1934.3626878175749,20200401
2,113388.0,942,3.0,1.0,30.0,35.4433139,136.6154833,243.26547906058016,20200401
3,113388.0,950,8.0,2.0,90.0,35.4436316,136.6176472,199.40677632598207,20200401
4,113388.0,1004,54.0,1.0,5.0,35.4351587,136.625997,1209.5900505777743,20200401
5,113388.0,1008,4.0,1.0,2.0,35.4351587,136.625997,0.0,20200401
6,113388.0,1014,6.0,7.0,122.0,35.4426002,136.6273148,836.9616584335682,20200401
7,113388.0,1018,4.0,2.0,20.0,35.4473372,136.6235294,629.2198524991034,20200401
8,113388.0,1023,5.0,2.0,32.0,35.4487845,136.6276015,402.8961284934789,20200401
9,113388.0,1026,3.0,1.0,20.0,35.4505129,136.6309319,358.09407492855775,20200401
10,113388.0,1030,4.0,16.0,320.0,35.4536689,136.6319885,364.1551826062895,20200401
11,113388.0,1058,28.0,1.0,1.0,35.464108,136.6272034,1240.4319788528207,20200401
12,113388.0,1100,42.0,1.0,3.0,35.4611909,136.6249226,384.98704962873774,20200401
13,113388.0,1113,13.0,2.0,15.0,35.4630432,136.613844,1025.437916392447,20200401
14,113388.0,1117,4.0,3.0,67.0,35.461626,136.6095291,421.84035865152106,20200401
15,113388.0,1129,12.0,5.0,59.0,35.4451878,136.618571,2005.1845146661628,20200401
0,114875.0,902,2.0,1.0,30.0,35.3548783,136.6322003,120.05599825070185,20200401
1,114875.0,906,4.0,3.0,50.0,35.3544868,136.63272526666665,64.58343950464644,20200401
2,114875.0,909,3.0,1.0,25.0,35.3543389,136.6333223,56.65040297190441,20200401
3,114875.0,911,2.0,1.0,180.0,35.3535852,136.6332685,84.04358295495926,20200401
4,114875.0,914,3.0,1.0,5.0,35.355974,136.6328187,269.03747243497804,20200401
5,114875.0,915,1.0,1.0,10.0,35.355974,136.6328187,0.0,20200401
6,114875.0,924,9.0,7.0,78.0,35.3558874,136.6353,225.4813764272951,20200401
7,114875.0,927,3.0,1.0,84.0,35.3552759,136.6353761,68.42160358006568,20200401
8,114875.0,930,3.0,1.0,20.0,35.3567022,136.6368934,210.20406547470327,20200401
9,114875.0,934,4.0,5.0,129.0,35.3577956,136.6363314,131.9783237731078,20200401
10,114875.0,945,11.0,1.0,12.0,35.3554913,136.6410912,502.53302388052003,20200401
0,115430.0,1108,82.0,32.0,820.0,35.189177,136.6525372,8598.618564241671,20200401
0,115534.0,815,5.0,10.0,124.0,35.3605523,136.6530049,777.139425381511,20200401
