,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
9,714089.0,1014,3.0,2.0,15.0,35.3624425,136.6501392,65.67178406780221,20191205
10,714089.0,1023,9.0,1.0,29.0,35.362772,136.6472419,265.5670274046488,20191205
11,714089.0,1027,4.0,2.0,26.0,35.367233,136.6496219,541.5599344031589,20191205
12,714089.0,1029,2.0,1.0,20.0,35.366999,136.652861,295.18609220179945,20191205
13,714089.0,1033,4.0,1.0,10.0,35.3694623,136.6499339,381.82975700357724,20191205
14,714089.0,1035,2.0,1.0,2.0,35.3689858,136.6494742,67.49027783168351,20191205
15,714089.0,1042,7.0,2.0,33.0,35.3735601,136.6522,566.1388909918783,20191205
16,714089.0,1046,4.0,1.0,22.0,35.3722783,136.6493871,292.49307535522837,20191205
17,714089.0,1053,7.0,1.0,5.0,35.367017,136.6445194,733.6667823503107,20191205
18,714089.0,1059,6.0,1.0,15.0,35.3601657,136.6443242,762.8890575652808,20191205
19,714089.0,1102,43.0,1.0,2.0,35.3594227,136.6445446,85.09624914728828,20191205
20,714089.0,1105,3.0,5.0,60.0,35.357309,136.6445224,235.30465537102023,20191205
0,714414.0,838,2.0,17.0,253.0,35.3425419,136.6320304,20.213953092022905,20191205
1,714414.0,850,12.0,19.0,148.0,35.3429688,136.6318635,49.88029781387602,20191205
2,714414.0,906,56.0,105.0,902.0,35.3275655,136.5995364,3399.7791444246063,20191205
3,714414.0,1001,95.0,4.0,46.0,35.3450152,136.6295927,3350.100536076894,20191205
0,714588.0,920,6.0,5.0,43.0,35.45326166666667,136.5922296,607.6932475194507,20191205
1,714588.0,927,7.0,2.0,34.0,35.4583808,136.5862804,784.6976061596703,20191205
2,714588.0,932,5.0,2.0,41.0,35.45595874999999,136.5791594,699.7298902072088,20191205
3,714588.0,934,2.0,1.0,50.0,35.4563164,136.575257,356.0882426377887,20191205
4,714588.0,946,12.0,1.0,21.0,35.4504647,136.5870091,1248.997406177469,20191205
5,714588.0,950,4.0,2.0,42.0,35.4436579,136.5864576,759.3782799440942,20191205
6,714588.0,957,7.0,2.0,72.0,35.4369243,136.5761855,1195.7374172732193,20191205
7,714588.0,1009,52.0,5.0,54.0,35.4417974,136.571739,675.9488261638303,20191205
8,714588.0,1017,8.0,5.0,21.0,35.4421256,136.5730426,123.74302066582071,20191205
9,714588.0,1021,4.0,1.0,20.0,35.444328,136.5713935,287.18646747998525,20191205
10,714588.0,1024,3.0,1.0,20.0,35.4463385,136.570555,236.37339256765048,20191205
11,714588.0,1030,6.0,1.0,2.0,35.4456528,136.5667562,352.8599564454273,20191205
12,714588.0,1032,2.0,1.0,2.0,35.4473184,136.5649672,246.37354292148072,20191205
13,714588.0,1035,3.0,3.0,62.0,35.4473319,136.5652092,21.997573598282717,20191205
14,714588.0,1046,11.0,10.0,105.0,35.4475977,136.5638716,124.85839398376042,20191205
15,714588.0,1048,2.0,1.0,2.0,35.4490452,136.5642785,165.30597885025927,20191205
16,714588.0,1050,2.0,2.0,29.0,35.4497786,136.5638713,89.6043156990792,20191205
17,714588.0,1059,9.0,2.0,7.0,35.4525557,136.5536299,978.8125701180555,20191205
18,714588.0,1111,52.0,1.0,5.0,35.4637914,136.5522342,1257.1385907476556,20191205
19,714588.0,1130,19.0,56.0,995.0,35.4547888,136.5700897,1904.0808121061586,20191205
20,714588.0,1135,5.0,1.0,10.0,35.469359,136.5699656,1621.986274881756,20191205
21,714588.0,1140,5.0,2.0,40.0,35.461716,136.5709558,855.5383691038545,20191205
22,714588.0,1146,6.0,1.0,44.0,35.4565533,136.5697517,584.9877953545731,20191205
0,751509.0,936,13.0,2.0,5.0,35.3638555,136.6045992,503.3664608851649,20191205
1,751509.0,938,2.0,2.0,290.0,35.3637032,136.60462209999997,17.0808112847676,20191205
2,751509.0,1014,76.0,4.0,263.0,35.361623800000004,136.60725025,332.42446305928354,20191205
0,751547.0,950,9.0,1.0,5.0,35.3681749,136.6319453,468.86128374412306,20191205
1,751547.0,954,4.0,1.0,1.0,35.3651683,136.6311783,341.85861016379533,20191205
2,751547.0,1001,47.0,3.0,180.0,35.38920675,136.62022374999998,2854.7006651334036,20191205
3,751547.0,1011,10.0,1.0,5.0,35.3613757,136.6395235,3559.1042849365995,20191205
4,751547.0,1015,4.0,1.0,5.0,35.360218,136.6343115,490.4013634006061,20191205
5,751547.0,1019,4.0,4.0,45.0,35.3603841,136.6364941,199.0065890017082,20191205
6,751547.0,1026,7.0,5.0,67.0,35.3602433,136.6417572,478.06362528400706,20191205
7,751547.0,1033,7.0,1.0,2.0,35.3645963,136.6370798,644.2954115237848,20191205
8,751547.0,1035,2.0,1.0,2.0,35.3639013,136.635379,172.697761050159,20191205
9,751547.0,1042,7.0,1.0,10.0,35.3672432,136.637519,419.6867729592459,20191205
10,751547.0,1043,1.0,3.0,14.0,35.36729226666667,136.63754353333331,5.897944962274011,20191205
11,751547.0,1051,8.0,1.0,20.0,35.3674176,136.6359842,142.23651770032504,20191205
12,751547.0,1056,5.0,4.0,120.0,35.3665281,136.6354006,112.29998170158038,20191205
13,751547.0,1120,64.0,2.0,400.0,35.3655258,136.6335448,202.06363894939923,20191205
14,751547.0,1133,13.0,4.0,303.0,35.3597104,136.6306618,698.2719486638812,20191205
0,752039.0,923,1.0,1.0,1.0,35.3692284,136.5654247,1402.8100523349226,20191205
1,752039.0,937,14.0,10.0,80.0,35.3574841,136.5675358,1321.341643452646,20191205
2,752039.0,943,6.0,1.0,8.0,35.3562385,136.5585505,827.4591606996537,20191205
3,752039.0,950,7.0,5.0,27.0,35.3634134,136.5736043,1582.93430545873,20191205
4,752039.0,1016,66.0,4.0,608.0,35.365875,136.5645417,867.1331904532869,20191205
5,752039.0,1041,25.0,8.0,240.0,35.364478,136.5673544,298.96419458971604,20191205
6,752039.0,1052,11.0,3.0,30.0,35.3670487,136.5635439,448.939280194585,20191205
0,752090.0,946,10.0,1.0,10.0,35.1552137,136.6321473,1972.9494269420454,20191205
1,752090.0,957,11.0,2.0,27.0,35.170167,136.6305277,1671.1065425066154,20191205
2,752090.0,1004,47.0,16.0,876.0,35.17061172727272,136.6301709272727,59.202402740170875,20191205
0,860870.0,921,7.0,2.0,33.0,35.3599498,136.6099232,172.18105392040087,20191205
1,860870.0,927,6.0,4.0,16.0,35.3603542,136.6057782,378.9847160490586,20191205
2,860870.0,929,2.0,1.0,2.0,35.360029,136.6053075,56.00510029284729,20191205
3,860870.0,933,4.0,1.0,5.0,35.3612717,136.6047428,147.53041602522862,20191205
4,860870.0,941,8.0,4.0,62.0,35.3603854,136.6100515,491.9386343009257,20191205
5,860870.0,944,3.0,1.0,2.0,35.3615158,136.6079236,230.54811771615715,20191205
6,860870.0,947,3.0,3.0,51.0,35.3613927,136.6068975,94.15495460532958,20191205
7,860870.0,951,4.0,1.0,5.0,35.3610844,136.6079796,104.05892935195119,20191205
8,860870.0,1002,51.0,5.0,75.0,35.362218975,136.600000475,735.2953131758704,20191205
0,861446.0,846,6.0,25.0,301.0,35.3076404,136.6091935,138.976759488304,20191205
1,861446.0,851,5.0,2.0,5.0,35.3066112,136.6088914,117.81108999757868,20191205
2,861446.0,854,3.0,1.0,1.0,35.3055705,136.6090698,116.97831616715212,20191205
3,861446.0,858,4.0,2.0,38.0,35.3048831,136.6101306,123.05511582374434,20191205
0,861461.0,955,5.0,2.0,2.0,35.4631275,136.6396763,783.0692156741935,20191205
1,861461.0,1002,47.0,1.0,14.0,35.4728002,136.6292178,1434.7454752904885,20191205
2,861461.0,1019,17.0,1.0,10.0,35.2779998,136.8211136,27814.094049199623,20191205
3,861461.0,1024,5.0,1.0,15.0,35.4776678,136.6495015,27141.428949738965,20191205
4,861461.0,1033,9.0,12.0,193.0,35.476788475,136.65135822499997,194.7107635404965,20191205
5,861461.0,1050,17.0,8.0,130.0,35.4818961,136.6520668,572.1948906006567,20191205
6,861461.0,1056,6.0,2.0,40.0,35.4885821,136.6533997,754.0245720402529,20191205
7,861461.0,1109,53.0,2.0,40.0,34.8464969,135.5981553,119707.5944817454,20191205
8,861461.0,1113,4.0,1.0,20.0,35.4904194,136.6395165,118818.98724102112,20191205
9,861461.0,1117,4.0,1.0,60.0,35.4847164,136.6388385,637.8225497094177,20191205
10,861461.0,1137,20.0,12.0,308.0,35.4802477,136.6251449,1337.2488752184868,20191205
11,861461.0,1149,12.0,4.0,110.0,35.4786551,136.6252791,177.70429683945804,20191205
0,861633.0,923,2.0,13.0,210.0,35.3610688,136.6199532,34.27486976573194,20191205
1,861633.0,949,26.0,15.0,290.0,35.366479,136.616484,679.6338507084844,20191205
2,861633.0,951,2.0,1.0,1.0,35.366213,136.6163384,32.42689535725499,20191205
3,861633.0,1001,50.0,1.0,30.0,35.3657504,136.6165536,55.07735228025563,20191205
4,861633.0,1008,7.0,3.0,23.0,35.364025,136.6153717,220.00607962955775,20191205
5,861633.0,1015,7.0,5.0,80.0,35.3645,136.6139011,143.591134218776,20191205
6,861633.0,1021,6.0,1.0,8.0,35.3666672,136.6141248,242.10475089979775,20191205
7,861633.0,1030,9.0,5.0,150.0,35.3656479,136.6140145,113.90891138139293,20191205
8,861633.0,1031,1.0,1.0,30.0,35.3625716,136.6172645,452.0167169769929,20191205
9,861633.0,1046,15.0,1.0,20.0,35.3667278,136.6181526,469.63780717223676,20191205
10,861633.0,1048,2.0,1.0,1.0,35.3668166,136.6176427,47.3310267508807,20191205
11,861633.0,1049,1.0,1.0,1.0,35.3667448,136.617658,8.112571541246753,20191205
12,861633.0,1051,2.0,7.0,68.0,35.3666939,136.6185582,81.91366073574237,20191205
13,861633.0,1104,53.0,5.0,150.0,35.365956,136.6178354,105.13135711624781,20191205
14,861633.0,1106,2.0,1.0,2.0,35.3661958,136.6178395,26.697061766930883,20191205
15,861633.0,1111,5.0,1.0,4.0,35.3655869,136.6179937,69.21277067144602,20191205
16,861633.0,1114,3.0,1.0,100.0,35.3650337,136.6184163,72.5538251430654,20191205
17,861633.0,1116,2.0,1.0,5.0,35.3650321,136.6179988,37.900411678792416,20191205
0,12426.0,922,8.0,1.0,2.0,35.2852496,136.6380113,940.63338545429,20191206
1,12426.0,925,3.0,1.0,2.0,35.2847811,136.6374571,72.49852629243483,20191206
2,12426.0,935,10.0,3.0,80.0,35.2823544,136.6263084,1048.485332458725,20191206
3,12426.0,941,6.0,1.0,100.0,35.2828534,136.6256022,84.87554373256056,20191206
4,12426.0,951,10.0,4.0,23.0,35.2896556,136.6219658,826.1734104740055,20191206
5,12426.0,957,6.0,11.0,415.0,35.2938625,136.6259407,591.4000257192743,20191206
6,12426.0,1007,50.0,1.0,10.0,35.2653046,136.616361,3296.0931220525076,20191206
7,12426.0,1010,3.0,1.0,20.0,35.2712254,136.6172327,663.8450697249036,20191206
8,12426.0,1015,5.0,1.0,20.0,35.2725681,136.6295627,1130.5186932511097,20191206
9,12426.0,1019,4.0,1.0,20.0,35.2757713,136.6335714,509.7779001569154,20191206
10,12426.0,1022,3.0,3.0,14.0,35.2757956,136.633546,3.556132826195135,20191206
11,12426.0,1040,18.0,6.0,129.0,35.2784027,136.6458028,1151.0581411402425,20191206
12,12426.0,1047,7.0,2.0,80.0,35.273838,136.6507036,675.698712240491,20191206
13,12426.0,1052,5.0,1.0,10.0,35.2703645,136.6385344,1171.622140836536,20191206
14,12426.0,1055,3.0,1.0,400.0,35.2667984,136.639406,404.8032525953015,20191206
15,12426.0,1115,60.0,7.0,104.0,35.2828534,136.6256022,2183.5658725691096,20191206
0,25852.0,905,5.0,25.0,320.0,35.3461399,136.6061456,977.125130018364,20191206
0,26294.0,944,8.0,24.0,369.0,35.3122039,136.642875,924.6535909403345,20191206
1,26294.0,951,7.0,2.0,30.0,35.3120931,136.6432005,32.03735381473581,20191206
2,26294.0,1012,61.0,16.0,310.0,35.3177069,136.6507347,926.7662526080873,20191206
3,26294.0,1020,8.0,11.0,61.0,35.3196178,136.6578178,677.620213884698,20191206
4,26294.0,1036,16.0,3.0,16.0,35.3363663,136.6733605,2338.5299321356347,20191206
5,26294.0,1040,4.0,1.0,5.0,35.3363663,136.6733605,0.0,20191206
0,26440.0,945,12.0,5.0,58.0,35.3307307,136.6188555,73.54221725241672,20191206
1,26440.0,951,6.0,10.0,144.0,35.331004,136.6202157,127.22104680698995,20191206
0,26511.0,1052,38.0,1.0,5.0,35.3462369,136.6018977,811.3421674284452,20191206
0,31105.0,1012,9.0,1.0,10.0,35.3879015,136.5849941,653.9638627340511,20191206
1,31105.0,1026,14.0,2.0,120.0,35.3938658,136.593812,1039.7968034929775,20191206
2,31105.0,1029,3.0,4.0,26.0,35.3937773,136.592306,137.01897587276244,20191206
3,31105.0,1035,6.0,3.0,180.0,35.394068,136.5899629,215.07643453408824,20191206
4,31105.0,1038,3.0,1.0,20.0,35.3927631,136.5881913,216.67225779734483,20191206
5,31105.0,1046,8.0,3.0,122.0,35.4010409,136.5896325,930.7144627320392,20191206
6,31105.0,1053,7.0,10.0,120.0,35.4031171,136.5904682,243.24312461647963,20191206
7,31105.0,1123,70.0,1.0,2.0,35.3914208,136.5769573,1788.403119978002,20191206
8,31105.0,1128,5.0,1.0,10.0,35.3871091,136.575539,496.9348679507495,20191206
9,31105.0,1129,1.0,1.0,2.0,35.3867006,136.575103,60.27918625260072,20191206
10,31105.0,1137,8.0,15.0,414.0,35.39039711666666,136.58446205000004,943.7876848745,20191206
11,31105.0,1150,13.0,1.0,30.0,35.3886608,136.5860652,241.92193777156334,20191206
12,31105.0,1155,5.0,2.0,45.0,35.3872715,136.5840852,237.08113741989965,20191206
13,31105.0,1157,2.0,1.0,10.0,35.3870036,136.5844111,42.00195693277399,20191206
14,31105.0,1200,43.0,3.0,60.0,35.3867442,136.5860338,150.07151387642713,20191206
0,31202.0,920,4.0,1.0,10.0,35.3432215,136.622471,356.35852764039294,20191206
1,31202.0,924,4.0,2.0,5.0,35.3440291,136.6214026,132.2649231784211,20191206
2,31202.0,930,6.0,1.0,20.0,35.3454448,136.6228276,203.90830541567968,20191206
3,31202.0,941,11.0,4.0,77.0,35.3450715,136.619689,288.0023509015516,20191206
4,31202.0,945,4.0,1.0,2.0,35.3446005,136.6186156,110.67419281214708,20191206
5,31202.0,952,7.0,4.0,68.0,35.346891,136.6131554,557.5130166558031,20191206
6,31202.0,956,4.0,1.0,2.0,35.3455956,136.6111176,234.5880856059065,20191206
7,31202.0,1008,52.0,1.0,10.0,35.3454437,136.6108994,26.047480900575692,20191206
8,31202.0,1018,10.0,4.0,70.0,35.3466991,136.6095577,185.39670679114766,20191206
9,31202.0,1022,4.0,1.0,19.0,43.0504973,141.4327011,952759.697685621,20191206
10,31202.0,1026,4.0,2.0,19.0,35.3441608,136.608256,953065.8523024484,20191206
11,31202.0,1029,3.0,1.0,10.0,35.3386165,136.6072028,624.5543619681428,20191206
12,31202.0,1032,3.0,1.0,5.0,35.3389305,136.607063,37.188376986633074,20191206
13,31202.0,1041,9.0,2.0,40.0,35.2499349,136.9026747,28627.61036668435,20191206
14,31202.0,1047,6.0,1.0,5.0,35.3428405,136.6035574,29077.98351891341,20191206
15,31202.0,1053,6.0,1.0,5.0,35.3474624,136.6001553,600.1221339596922,20191206
16,31202.0,1057,4.0,1.0,40.0,35.3459525,136.6039608,384.24942004813033,20191206
17,31202.0,1059,2.0,1.0,20.0,35.3462911,136.6044707,59.70204327031355,20191206
18,31202.0,1107,48.0,5.0,291.0,35.3477108,136.6061508,219.6560522840332,20191206
19,31202.0,1136,29.0,1.0,20.0,35.3386505,136.6119086,1136.0454770505598,20191206
0,31727.0,853,10.0,11.0,237.0,35.3450152,136.6295927,353.2712231029612,20191206
1,31727.0,906,53.0,33.0,291.0,35.3275655,136.5995364,3350.100536076894,20191206
0,54056.0,942,8.0,4.0,129.0,35.3592668,136.5855562,557.4579103881406,20191206
1,54056.0,952,10.0,1.0,2.0,35.3619042,136.5869361,319.20327005746316,20191206
2,54056.0,954,2.0,1.0,2.0,35.4356602,136.6041924,8358.461845892318,20191206
3,54056.0,956,2.0,1.0,5.0,35.3619042,136.5869361,8358.461845892318,20191206
4,54056.0,957,1.0,4.0,40.0,35.358142,136.5898732,496.48495884767095,20191206
5,54056.0,1001,44.0,1.0,5.0,35.361829,136.5863886,518.2016735520233,20191206
6,54056.0,1006,5.0,2.0,80.0,35.362411,136.578051,759.6736027604437,20191206
7,54056.0,1014,8.0,2.0,12.0,35.3590048,136.5836487,634.0522575580359,20191206
8,54056.0,1029,15.0,5.0,332.0,35.3546872,136.5831452,482.8019157536052,20191206
9,54056.0,1040,11.0,1.0,730.0,35.3556557,136.5814536,187.64480478331478,20191206
10,54056.0,1057,17.0,1.0,600.0,35.359684,136.5824015,456.61119389035,20191206
11,54056.0,1058,1.0,2.0,15.0,35.3572787,136.5787534,425.8937864810124,20191206
12,54056.0,1113,55.0,40.0,818.0,35.36243505,136.578401075,574.892761738733,20191206
13,54056.0,1119,6.0,4.0,120.0,35.3631605,136.5798774,156.47296171461997,20191206
0,54548.0,1001,52.0,2.0,30.0,35.404807250000005,136.6064078,1174.6728340814188,20191206
1,54548.0,1013,12.0,3.0,42.0,33.8488907,132.699924,397509.3681857606,20191206
2,54548.0,1015,2.0,1.0,4.0,35.4142105,136.6024525,397622.45747550006,20191206
3,54548.0,1019,4.0,4.0,200.0,35.4148054,136.6035041,116.13638224594315,20191206
4,54548.0,1026,7.0,2.0,21.0,35.414921899999996,136.62762245,2188.1245860241324,20191206
5,54548.0,1031,5.0,2.0,100.0,35.4179374,136.6022625,2325.0431812328643,20191206
6,54548.0,1037,6.0,3.0,20.0,35.4176803,136.6040812,167.4555615633723,20191206
7,54548.0,1041,4.0,1.0,2.0,35.4140449,136.6039057,405.0039648944318,20191206
8,54548.0,1044,3.0,1.0,2.0,35.4140393,136.6050837,106.87444888869902,20191206
9,54548.0,1102,58.0,1.0,2.0,35.4182537,136.5988253,736.519408795148,20191206
10,54548.0,1103,1.0,1.0,2.0,35.4182537,136.5988253,0.0,20191206
11,54548.0,1106,3.0,1.0,2.0,35.418797,136.5996334,95.03756067560852,20191206
12,54548.0,1110,4.0,1.0,10.0,35.417878,136.6002305,115.75846380319508,20191206
13,54548.0,1117,7.0,1.0,5.0,35.4132354,136.5993771,522.5789002394063,20191206
14,54548.0,1142,25.0,1.0,13.0,35.4289755,136.5868426,2088.798804581518,20191206
15,54548.0,1146,4.0,1.0,2.0,35.4336367,136.5928299,751.1115614628603,20191206
16,54548.0,1158,12.0,1.0,100.0,35.4176447,136.5943962,1785.8820384561504,20191206
17,54548.0,1204,46.0,1.0,5.0,35.4132551,136.59938,665.7392459285803,20191206
18,54548.0,1207,3.0,1.0,10.0,35.4103769,136.597166,378.158653142899,20191206
19,54548.0,1216,9.0,1.0,3.0,35.4052452,136.5912218,785.623532175634,20191206
20,54548.0,1222,6.0,1.0,20.0,35.401793,136.5974697,684.8854910777721,20191206
0,55135.0,923,20.0,4.0,27.0,35.3641225,136.629469,1756.9621715284297,20191206
1,55135.0,931,8.0,9.0,36.0,35.3672538,136.628841825,353.1937139068311,20191206
2,55135.0,948,17.0,3.0,240.0,35.3661642,136.6288907,121.37484484695547,20191206
3,55135.0,1004,56.0,7.0,140.0,35.366256,136.63052360000003,148.58265381487206,20191206
4,55135.0,1017,13.0,6.0,120.0,35.3661002,136.6301955,34.46567117732534,20191206
5,55135.0,1019,2.0,1.0,4.0,35.3660951,136.6304543,23.500092408092687,20191206
6,55135.0,1021,2.0,3.0,30.0,35.3661873,136.6302943,17.784727818414215,20191206
7,55135.0,1023,2.0,4.0,7.0,35.3656542,136.6305537,63.845637143933764,20191206
8,55135.0,1032,9.0,4.0,190.0,35.365831,136.6304464,21.960174264421973,20191206
9,55135.0,1034,2.0,1.0,20.0,35.365673,136.6307726,34.44155097242118,20191206
0,55528.0,938,16.0,1.0,20.0,35.3430719,136.659711,707.3110138098377,20191206
1,55528.0,941,3.0,1.0,30.0,35.3450736,136.6601959,227.13669276090232,20191206
2,55528.0,944,3.0,1.0,25.0,35.3450725,136.6623304,193.81562412253405,20191206
3,55528.0,950,6.0,1.0,10.0,35.3383944,136.6604857,762.0410560489839,20191206
4,55528.0,956,6.0,6.0,180.0,35.3370313,136.6606144,152.18895301667914,20191206
5,55528.0,1001,45.0,1.0,5.0,35.3375945,136.6628238,210.20324900279738,20191206
6,55528.0,1005,4.0,1.0,1.0,35.3372857,136.6680467,475.53545815655076,20191206
7,55528.0,1025,20.0,1.0,54.0,35.326844,136.6735094,1263.8067749391032,20191206
0,55890.0,944,8.0,91.0,1888.0,35.309953,136.64112939999998,0.0,20191206
1,55890.0,953,9.0,5.0,500.0,35.3055795,136.6438244,544.9465298418086,20191206
0,56023.0,940,5.0,1.0,1.0,35.3540173,136.6737572,429.72314503110096,20191206
1,56023.0,950,10.0,20.0,241.0,35.3595746,136.6651131,999.2965699444758,20191206
0,56177.0,948,5.0,37.0,656.0,35.1055473,136.642539,234.22940286576758,20191206
1,56177.0,1000,52.0,6.0,120.0,35.1142283,136.6409799,976.7387032858453,20191206
2,56177.0,1034,34.0,66.0,912.0,35.10750639999999,136.6350935,920.4660759480535,20191206
3,56177.0,1039,5.0,1.0,20.0,35.1076511,136.6353477,28.20223770023484,20191206
4,56177.0,1045,6.0,25.0,563.0,35.1084814,136.6348576,102.64040317749125,20191206
5,56177.0,1107,62.0,1.0,500.0,35.1341019,136.5939473,4691.44742950894,20191206
0,56231.0,905,75.0,29.0,217.0,35.3191548,136.6576463,3039.187436964483,20191206
1,56231.0,920,15.0,95.0,1067.0,35.3191548,136.6576463,0.0,20191206
2,56231.0,931,11.0,21.0,143.0,35.3191548,136.6576463,0.0,20191206
0,56267.0,946,11.0,4.0,80.0,35.3858343,136.6082392,943.5987073151764,20191206
1,56267.0,953,7.0,4.0,66.0,35.3866717,136.6141989,548.8473701760282,20191206
2,56267.0,1002,49.0,2.0,41.0,35.3865047,136.6170793,262.07003181769744,20191206
3,56267.0,1007,5.0,8.0,120.0,35.3865446,136.6201397,277.78142165925755,20191206
4,56267.0,1015,8.0,3.0,68.0,35.3840859,136.6170568,391.4025757618851,20191206
5,56267.0,1025,10.0,2.0,72.0,35.3789872,136.6175208,569.1448427239388,20191206
6,56267.0,1035,10.0,2.0,20.0,35.3927878,136.6169824,1537.0526325219191,20191206
7,56267.0,1041,6.0,18.0,227.0,35.3948026,136.6078279,860.484098924149,20191206
8,56267.0,1051,10.0,3.0,45.0,35.3966068,136.6109971,350.77657583833906,20191206
9,56267.0,1104,53.0,16.0,829.0,35.4025917,136.6139527,718.1901008635374,20191206
0,113370.0,958,23.0,2.0,50.0,35.1831533,136.6283943,1400.8367980869932,20191206
1,113370.0,1002,44.0,6.0,56.0,35.1845701,136.6276242,172.58029691832445,20191206
2,113370.0,1020,18.0,5.0,100.0,35.1754173,136.6254868,1037.2786993010498,20191206
3,113370.0,1029,9.0,3.0,18.0,35.1737196,136.6272126,245.7155444589713,20191206
4,113370.0,1036,7.0,2.0,30.0,35.1688125,136.6290969,572.5342771347952,20191206
5,113370.0,1042,6.0,4.0,55.0,35.1676966,136.629336,126.11249514008807,20191206
6,113370.0,1051,9.0,4.0,19.0,35.1619421,136.6307799,653.9258080253238,20191206
7,113370.0,1058,7.0,3.0,90.0,35.1596734,136.6329793,322.25304048143505,20191206
8,113370.0,1102,44.0,11.0,110.0,35.1535497,136.6339696,687.6196536413312,20191206
9,113370.0,1138,36.0,1.0,20.0,35.1733708,136.6334689,2206.945207078861,20191206
0,113388.0,940,8.0,1.0,13.0,35.4395933,136.6155546,1306.1133388996573,20191206
1,113388.0,945,5.0,2.0,18.0,35.4374094,136.6160634,247.45152943139556,20191206
2,113388.0,953,8.0,3.0,39.0,35.4451878,136.618571,895.2552718400681,20191206
3,113388.0,956,3.0,4.0,72.0,35.445453,136.6149347,331.0896758363683,20191206
4,113388.0,1002,46.0,1.0,20.0,35.4410867,136.6222048,819.1258782225622,20191206
5,113388.0,1005,3.0,2.0,8.0,35.4378054,136.6202172,407.3326017653074,20191206
6,113388.0,1008,3.0,2.0,40.0,35.4378054,136.6202172,0.0,20191206
7,113388.0,1011,3.0,2.0,40.0,35.434022,136.6201407,421.2233168110234,20191206
8,113388.0,1019,8.0,19.0,149.0,35.4335816,136.6177248,224.5431284797341,20191206
9,113388.0,1028,9.0,20.0,190.0,35.4322262,136.6301514,1137.1785649958338,20191206
10,113388.0,1033,5.0,3.0,60.0,35.4433051,136.6264688,1277.7243306885168,20191206
11,113388.0,1041,8.0,22.0,226.0,35.4508143,136.625477,840.7452104349727,20191206
12,113388.0,1049,8.0,1.0,20.0,35.4536689,136.6319885,670.5458606149391,20191206
13,113388.0,1055,6.0,1.0,1.0,35.464108,136.6272034,1240.4319788528207,20191206
14,113388.0,1101,46.0,2.0,150.0,35.463182,136.6261422,141.0090105102749,20191206
15,113388.0,1107,6.0,2.0,27.0,35.4630432,136.613844,1115.16668860321,20191206
16,113388.0,1112,5.0,1.0,160.0,35.4651208,136.6166127,341.32937147357893,20191206
17,113388.0,1115,3.0,1.0,13.0,35.4657416,136.6155223,120.62136852179616,20191206
0,114875.0,902,902.0,8.0,173.0,35.35455134,136.63270001999996,171.19625910568746,20191206
1,114875.0,907,5.0,2.0,40.0,35.3543389,136.6333223,61.24709716719796,20191206
2,114875.0,916,9.0,2.0,20.0,35.3558903,136.6330746,174.15909293282883,20191206
3,114875.0,920,4.0,1.0,12.0,35.3450138,136.632996,1210.787471515122,20191206
4,114875.0,922,2.0,1.0,20.0,35.3542815,136.6345853,1041.7186931545725,20191206
5,114875.0,927,5.0,1.0,2.0,35.3548909,136.6345391,67.96760408989248,20191206
6,114875.0,933,6.0,3.0,29.0,35.3547891,136.6356747,103.72257765934243,20191206
7,114875.0,937,4.0,1.0,20.0,35.354834,136.6354611,20.026743337062634,20191206
8,114875.0,948,11.0,21.0,225.0,35.356702199999994,136.6368934,245.27551759858613,20191206
9,114875.0,953,5.0,6.0,142.0,35.3577956,136.6363314,131.9782553306784,20191206
10,114875.0,957,4.0,2.0,20.0,35.3545261,136.6357027,368.40767428082796,20191206
11,114875.0,959,2.0,1.0,25.0,35.354816,136.6353199,47.427210589441884,20191206
0,115430.0,1053,112.0,73.0,1677.0,35.17320223846153,136.62719516923076,18810.942600935403,20191206
1,115430.0,1059,6.0,72.0,869.0,35.1729999,136.6273664,27.38799509620177,20191206
2,115430.0,1103,44.0,1.0,10.0,35.1729999,136.6273664,0.0,20191206
0,115534.0,820,6.0,9.0,67.0,35.3605523,136.6530049,777.139425381511,20191206
1,115534.0,823,3.0,1.0,6.0,35.358391,136.6531696,241.05900789552726,20191206
2,115534.0,826,3.0,3.0,280.0,35.355834,136.6505171,372.8457063367393,20191206
0,131829.0,846,27.0,26.0,980.0,35.4138338,136.59891034999998,4229.617938586583,20191206
1,131829.0,913,67.0,1.0,120.0,35.4247617,136.5883851,1546.46080809058,20191206
2,131829.0,944,31.0,1.0,260.0,35.4041071,136.6282738,4287.4905423760065,20191206
0,131970.0,1010,62.0,4.0,265.0,35.3256857,136.6209924,2157.0420102524963,20191206
1,131970.0,1035,25.0,25.0,380.0,35.3042254,136.6166582,2421.172989750399,20191206
2,131970.0,1037,2.0,2.0,200.0,35.3046609,136.6171996,69.0608214855826,20191206
3,131970.0,1053,16.0,4.0,437.0,35.3122064,136.6167181,841.0993366460411,20191206
0,132060.0,1040,28.0,30.0,662.0,35.4507424,136.6253258,1808.9482346583864,20191206
1,132060.0,1044,4.0,2.0,7.0,35.4351587,136.625997,1735.8372009667403,20191206
2,132060.0,1101,57.0,30.0,600.0,35.461626,136.6095291,3303.1897803751976,20191206
3,132060.0,1110,9.0,6.0,70.0,35.46058805,136.6240553,1322.1603491955068,20191206
